emg_timestamp_ms;fes_timestamp_ms;estado
1750676093387;1750676093387;ON
1750676096518;1750676096518;OFF
1750676100857;1750676100857;ON
1750676103441;1750676103441;OFF
1750676107683;1750676107683;ON
1750676109967;1750676109967;OFF
1750676113902;1750676113902;ON
1750676116596;1750676116596;OFF
1750676120699;1750676120699;ON
1750676123245;1750676123245;OFF
1750676127636;1750676127636;ON
1750676128134;1750676128134;OFF
