emg_timestamp_ms;fes_timestamp_ms;estado
1750415607155;1750415607367;ON
1750415612308;1750415612516;OFF
1750415612519;1750415612722;ON
1750415612724;1750415612926;OFF
1750415614599;1750415614803;ON
1750415618399;1750415618604;OFF
1750415618818;1750415619030;ON
1750415619139;1750415619344;OFF
1750415619345;1750415619549;ON
1750415619550;1750415619753;OFF
1750415619753;1750415619958;ON
