timestamp_ms,estado
1750240227222,ON
1750240236991,OFF
1750240242027,ON
1750240243980,OFF
1750240245741,ON
1750240247809,OFF
1750240248013,ON
1750240248217,OFF
1750240249823,ON
1750240252166,OFF
1750240254377,ON
1750240255951,OFF
1750240258329,ON
1750240260334,OFF
1750240260538,ON
1750240260741,OFF
1750240260947,ON
1750240261167,OFF
1750240264198,ON
1750240264417,OFF
1750240264637,ON
1750240264856,OFF
