emg_timestamp_ms;fes_timestamp_ms;estado
1750678355718;1750678355718;ON
1750678358759;1750678358759;OFF
1750678362561;1750678362561;ON
1750678365339;1750678365339;OFF
1750678368745;1750678368745;ON
1750678371540;1750678371540;OFF
1750678375195;1750678375195;ON
1750678378420;1750678378420;OFF
1750678382355;1750678382355;ON
1750678385022;1750678385022;OFF
