emg_timestamp_ms;fes_timestamp_ms;estado
1750672386655;1750672386655;ON
1750672387076;1750672387076;OFF
1750672387077;1750672387077;ON
1750672387176;1750672387176;OFF
1750672387190;1750672387190;ON
