timestamp_ms,estado
1750342819952,ON
1750342821093,OFF
1750342821297,ON
1750342821502,OFF
1750342822487,ON
1750342828402,OFF
1750342831996,ON
1750342834559,OFF
1750342837668,ON
1750342842767,OFF
1750342843178,ON
1750342843381,OFF
