emg_timestamp_ms;fes_timestamp_ms;estado
1750672525855;1750672525855;ON
1750672526583;1750672526583;OFF
1750672527354;1750672527354;ON
1750672528073;1750672528073;OFF
1750672529069;1750672529069;ON
