emg_timestamp_ms;fes_timestamp_ms;estado
1750676976240;1750676976240;ON
1750676978748;1750676978748;OFF
1750676978959;1750676978959;ON
1750676979166;1750676979166;OFF
1750676983878;1750676983878;ON
1750676986529;1750676986529;OFF
1750676991815;1750676991815;ON
1750676994494;1750676994494;OFF
1750676999440;1750676999440;ON
1750677003180;1750677003180;OFF
1750677008123;1750677008123;ON
1750677012024;1750677012024;OFF
