emg_timestamp_ms;fes_timestamp_ms;estado
1750685504482;1750685504482;ON
1750685507362;1750685507362;OFF
1750685510682;1750685510682;ON
1750685513548;1750685513548;OFF
1750685517031;1750685517031;ON
1750685520131;1750685520131;OFF
1750685523879;1750685523879;ON
1750685526726;1750685526726;OFF
1750685530270;1750685530270;ON
1750685533367;1750685533367;OFF
