emg_timestamp_ms;fes_timestamp_ms;estado
1750672088170;1750672088170;ON
1750672092998;1750672092998;OFF
1750672099086;1750672099086;ON
1750672100651;1750672100651;OFF
1750672100683;1750672100683;ON
