timestamp_ms,estado
1750248854511,ON
1750248857278,OFF
1750248863561,ON
1750248866325,OFF
1750248873680,ON
1750248875924,OFF
1750248876127,ON
1750248876332,OFF
1750248878916,ON
1750248880979,OFF
1750248882018,ON
1750248882220,OFF
1750248882439,ON
