emg_timestamp_ms;fes_timestamp_ms;estado
1750413591244;1750413591446;ON
1750413591876;1750413592078;OFF
1750413592079;1750413592285;ON
1750413593287;1750413593493;OFF
1750413593494;1750413593698;ON
1750413593707;1750413593918;OFF
1750413595855;1750413596066;ON
1750413600582;1750413600787;OFF
1750413600788;1750413600992;ON
1750413600999;1750413601212;OFF
1750413601224;1750413601433;ON
1750413601434;1750413601637;OFF
1750413601641;1750413601856;ON
