emg_timestamp_ms;fes_timestamp_ms;estado
1750675979526;1750675979526;ON
1750675982148;1750675982148;OFF
1750675986279;1750675986279;ON
1750675988914;1750675988914;OFF
1750675993037;1750675993037;ON
1750675995578;1750675995578;OFF
1750676000202;1750676000202;ON
1750676002849;1750676002849;OFF
1750676007216;1750676007216;ON
1750676010046;1750676010046;OFF
