timestamp_ms,estado
1750340505152,ON
1750340507477,OFF
1750340511906,ON
1750340514439,OFF
1750340514647,ON
1750340514854,OFF
1750340515062,ON
1750340515269,OFF
1750340519503,ON
1750340521602,OFF
1750340521931,ON
1750340522133,OFF
1750340522338,ON
1750340522542,OFF
1750340528035,ON
1750340532463,OFF
1750340536551,ON
1750340538606,OFF
1750340538809,ON
1750340539014,OFF
