timestamp_ms,estado
1750248074800,ON
1750248078349,OFF
1750248078570,ON
1750248078791,OFF
1750248082796,ON
1750248086301,OFF
1750248089182,ON
1750248091967,OFF
1750248095358,ON
1750248097673,OFF
1750248100110,ON
1750248101763,OFF
1750248102836,ON
1750248103262,OFF
