emg_timestamp_ms;fes_timestamp_ms;estado
1750675082959;1750675082959;ON
1750675086882;1750675086882;OFF
1750675087087;1750675087087;ON
1750675087309;1750675087309;OFF
1750675092365;1750675092365;ON
1750675095078;1750675095078;OFF
1750675100631;1750675100631;ON
1750675103729;1750675103729;OFF
1750675108807;1750675108807;ON
1750675111286;1750675111286;OFF
1750675118572;1750675118572;ON
1750675121563;1750675121563;OFF
1750675126286;1750675126286;ON
1750675128962;1750675128962;OFF
