timestamp_ms,estado
1750247075587,ON
1750247078575,OFF
1750247086887,ON
1750247089697,OFF
1750247095213,ON
1750247097185,OFF
1750247097405,ON
1750247097657,OFF
1750247099010,ON
1750247100550,OFF
1750247102008,ON
1750247103581,OFF
1750247104817,ON
1750247106286,OFF
1750247108377,ON
1750247109851,OFF
1750247110086,ON
1750247110335,OFF
1750247110809,ON
1750247111318,OFF
