timestamp_ms,estado
1750248645949,ON
1750248647521,OFF
1750248650057,ON
1750248652651,OFF
1750248652855,ON
1750248653075,OFF
1750248655311,ON
1750248658123,OFF
1750248658328,ON
1750248658531,OFF
1750248661776,ON
1750248664690,OFF
1750248667982,ON
1750248668201,OFF
1750248668403,ON
1750248668606,OFF
1750248668809,ON
1750248669028,OFF
1750248669247,ON
