emg_timestamp_ms;fes_timestamp_ms;estado
1750682086178;1750682086178;ON
1750682088837;1750682088837;OFF
1750682093902;1750682093902;ON
1750682096848;1750682096848;OFF
1750682101241;1750682101241;ON
1750682104060;1750682104060;OFF
1750682108814;1750682108814;ON
1750682111255;1750682111255;OFF
1750682115821;1750682115821;ON
1750682116761;1750682116761;OFF
1750682116971;1750682116971;ON
1750682118146;1750682118146;OFF
