emg_timestamp_ms;fes_timestamp_ms;estado
1750679711463;1750679711463;ON
1750679714677;1750679714677;OFF
1750679719420;1750679719420;ON
1750679722693;1750679722693;OFF
1750679726421;1750679726421;ON
1750679729721;1750679729721;OFF
1750679734004;1750679734004;ON
1750679737072;1750679737072;OFF
1750679742180;1750679742180;ON
1750679745820;1750679745820;OFF
