emg_timestamp_ms;fes_timestamp_ms;estado
1750415489940;1750415490146;ON
1750415492384;1750415492594;OFF
1750415492595;1750415492798;ON
1750415492800;1750415493002;OFF
1750415493003;1750415493207;ON
1750415493210;1750415493411;OFF
1750415499892;1750415500098;ON
1750415507630;1750415507846;OFF
1750415512295;1750415512496;ON
1750415516233;1750415516445;OFF
