timestamp_ms,estado
1750238601859,ON
1750238602080,OFF
1750238605510,ON
1750238609617,OFF
1750238615137,ON
1750238619725,OFF
1750238623094,ON
1750238626162,OFF
1750238628580,ON
1750238629875,OFF
1750238630540,ON
1750238631492,OFF
1750238632777,ON
